Seasons,G,AB,R,H,2B,3B,HR,RBI,SB,BB,SO,IBB,HBP,SH,SF,GIDP
12,1190,4405,695,1227,188,108,40,721.0,396.0,422,378.0,0.0,33.0,139.0,0.0,0.0
1,33,38,3,7,0,1,0,3.0,0.0,2,13.0,0.0,0.0,3.0,0.0,1.0
7,639,2071,191,497,92,8,6,152.0,38.0,136,174.0,0.0,12.0,45.0,0.0,56.0
6,223,496,37,116,17,2,7,59.0,0.0,32,69.0,1.0,4.0,6.0,9.0,9.0
25,1023,2,1,0,0,0,0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,8,15,2,6,2,0,0,2.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
6,451,1574,153,397,67,6,2,167.0,11.0,121,69.0,0.0,5.0,42.0,0.0,43.0
10,468,1402,152,325,66,2,58,192.0,4.0,138,316.0,16.0,23.0,0.0,11.0,33.0
12,353,729,49,124,30,0,5,54.0,1.0,46,212.0,0.0,1.0,46.0,4.0,6.0
4,54,157,29,27,1,3,0,4.0,10.0,20,26.0,0.0,4.0,6.0,0.0,0.0
1,5,8,0,1,1,0,0,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0
7,173,6,0,1,0,0,0,0.0,0.0,1,3.0,0.0,0.0,1.0,0.0,0.0
1,3,11,0,1,0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
1,8,32,2,7,0,0,0,1.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0
2,8,13,0,1,0,0,0,0.0,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0
1,8,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,80,217,36,54,14,1,11,35.0,0.0,16,53.0,0.0,1.0,5.0,3.0,8.0
1,26,37,6,9,0,1,0,3.0,0.0,2,8.0,0.0,0.0,1.0,0.0,0.0
4,376,1390,187,344,52,5,31,156.0,12.0,149,122.0,0.0,6.0,35.0,0.0,28.0
3,54,50,6,7,0,0,0,2.0,1.0,5,7.0,0.0,0.0,0.0,0.0,0.0
12,1055,3585,476,934,167,36,47,373.0,61.0,307,359.0,0.0,22.0,38.0,3.0,80.0
5,171,358,42,69,10,2,3,23.0,3.0,36,55.0,0.0,0.0,6.0,0.0,7.0
7,191,15,1,0,0,0,0,0.0,0.0,2,8.0,0.0,0.0,4.0,0.0,1.0
13,1219,4201,453,972,101,71,5,254.0,83.0,355,449.0,34.0,8.0,90.0,22.0,79.0
1,5,16,1,2,0,0,0,1.0,0.0,1,4.0,0.0,0.0,0.0,0.0,1.0
8,560,1968,290,561,85,41,9,207.0,46.0,260,144.0,0.0,18.0,52.0,0.0,0.0
3,30,58,6,10,0,0,0,4.0,0.0,5,5.0,0.0,1.0,2.0,0.0,0.0
7,182,496,67,109,17,2,15,53.0,4.0,42,165.0,1.0,7.0,1.0,3.0,15.0
11,1407,5475,826,1693,368,95,156,1068.0,142.0,375,619.0,0.0,21.0,157.0,0.0,0.0
13,1289,4900,701,1521,250,93,106,819.0,113.0,269,199.0,0.0,17.0,123.0,0.0,0.0
5,22,2,0,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
6,310,1041,146,276,29,17,7,84.0,46.0,158,117.0,0.0,6.0,31.0,0.0,0.0
1,13,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,113,301,15,71,7,3,1,21.0,3.0,15,25.0,0.0,1.0,8.0,0.0,0.0
8,41,35,1,2,0,0,0,0.0,0.0,1,20.0,0.0,0.0,5.0,0.0,0.0
3,34,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
11,992,2834,276,826,120,41,14,363.0,44.0,274,174.0,0.0,63.0,55.0,0.0,0.0
4,106,212,27,44,11,0,0,9.0,6.0,14,43.0,1.0,8.0,2.0,1.0,5.0
12,1118,3734,411,944,153,31,86,459.0,61.0,219,277.0,32.0,10.0,29.0,35.0,101.0
5,103,2,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
1,5,14,1,3,0,0,0,0.0,0.0,0,8.0,0.0,0.0,1.0,0.0,0.0
6,286,994,113,262,49,12,10,93.0,5.0,82,75.0,0.0,3.0,6.0,0.0,23.0
1,24,81,10,24,2,2,0,9.0,3.0,11,17.0,0.0,1.0,2.0,0.0,0.0
1,5,19,2,3,0,0,0,1.0,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0
7,202,86,6,14,0,1,1,3.0,0.0,8,31.0,0.0,0.0,6.0,0.0,5.0
1,49,146,22,38,8,0,6,28.0,3.0,10,50.0,0.0,4.0,2.0,1.0,0.0
2,156,474,35,119,24,0,18,74.0,1.0,35,124.0,3.0,1.0,0.0,6.0,11.0
8,307,1443,306,513,86,31,10,278.0,19.0,10,14.0,0.0,0.0,0.0,0.0,8.0
1,7,23,1,3,0,0,0,0.0,0.0,2,3.0,0.0,0.0,1.0,0.0,0.0
1,2,3,1,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
15,319,484,26,55,6,2,1,25.0,0.0,22,146.0,0.0,1.0,62.0,0.0,9.0
1,8,9,1,1,1,0,0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
2,12,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
25,631,22,0,2,0,0,0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,1.0
2,17,7,2,0,0,0,0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0
19,1288,4367,508,1142,147,46,53,501.0,64.0,566,406.0,0.0,24.0,63.0,0.0,116.0
6,61,11,0,3,1,1,0,0.0,0.0,1,6.0,0.0,0.0,4.0,0.0,0.0
10,973,2806,249,642,86,12,15,226.0,22.0,234,421.0,18.0,8.0,30.0,17.0,73.0
13,1031,2332,332,613,140,10,59,299.0,22.0,243,496.0,7.0,22.0,9.0,23.0,38.0
1,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,29,21,1,3,0,0,0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
3,32,61,11,18,1,0,0,8.0,1.0,6,10.0,0.0,0.0,1.0,0.0,0.0
3,18,37,2,3,1,0,0,3.0,0.0,4,13.0,0.0,0.0,0.0,0.0,2.0
1,4,2,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
4,29,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,24,18,2,3,0,0,0,1.0,0.0,1,9.0,0.0,0.0,1.0,0.0,0.0
2,51,42,2,5,1,0,0,4.0,0.0,2,5.0,0.0,0.0,4.0,0.0,0.0
1,2,3,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,136,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,347,1150,119,262,51,4,43,155.0,10.0,64,325.0,4.0,9.0,1.0,10.0,32.0
1,13,10,1,2,1,0,0,1.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
3,105,372,31,77,10,1,0,23.0,13.0,19,33.0,0.0,1.0,12.0,0.0,0.0
3,79,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,1087,3312,422,899,221,11,66,405.0,14.0,438,472.0,34.0,41.0,16.0,36.0,78.0
4,35,63,6,11,3,0,1,4.0,1.0,4,18.0,0.0,0.0,0.0,0.0,3.0
12,663,1547,225,406,78,10,56,226.0,7.0,124,313.0,7.0,11.0,6.0,17.0,43.0
2,43,97,8,22,5,1,2,10.0,0.0,3,19.0,0.0,0.0,0.0,0.0,0.0
3,69,217,32,53,10,3,0,22.0,5.0,33,26.0,0.0,0.0,2.0,0.0,0.0
8,324,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
13,364,83,4,11,0,0,0,2.0,0.0,4,49.0,0.0,0.0,11.0,0.0,0.0
1,2,2,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
6,112,134,5,17,2,0,2,8.0,0.0,3,66.0,0.0,0.0,15.0,1.0,0.0
20,1042,3053,383,722,95,17,44,228.0,52.0,215,313.0,6.0,6.0,62.0,2.0,74.0
8,143,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
16,1982,7359,1004,2100,240,105,17,617.0,495.0,685,336.0,0.0,80.0,188.0,0.0,0.0
2,42,100,14,32,4,2,0,16.0,6.0,12,16.0,0.0,2.0,2.0,0.0,0.0
18,989,2448,290,623,71,24,11,184.0,41.0,133,176.0,10.0,9.0,58.0,23.0,62.0
3,39,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,932,2827,347,793,110,18,19,229.0,30.0,162,294.0,16.0,13.0,39.0,23.0,66.0
1,2,4,1,3,1,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,503,1467,175,411,53,24,2,143.0,15.0,50,74.0,0.0,5.0,19.0,0.0,13.0
1,8,22,2,4,0,0,0,0.0,0.0,0,6.0,0.0,1.0,0.0,0.0,0.0
2,15,3,0,1,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
2,84,262,21,46,5,2,4,30.0,1.0,20,62.0,1.0,1.0,8.0,3.0,7.0
13,286,297,22,47,8,0,1,15.0,0.0,13,80.0,0.0,0.0,30.0,0.0,4.0
2,12,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,128,153,14,34,6,2,0,12.0,0.0,2,35.0,0.0,0.0,3.0,0.0,0.0
12,1480,5791,699,1617,229,38,22,403.0,67.0,318,242.0,40.0,63.0,121.0,32.0,146.0
1,1,1,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
12,1427,4688,648,1284,296,15,170,699.0,7.0,564,838.0,17.0,78.0,1.0,51.0,117.0
20,613,74,1,4,0,0,0,3.0,0.0,0,38.0,0.0,0.0,4.0,0.0,0.0
1,4,6,0,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,5,0,1,0,0,0,2.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
18,1820,6212,946,1934,389,96,116,992.0,127.0,383,340.0,0.0,80.0,210.0,0.0,0.0
1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,41,40,4,9,3,0,0,3.0,0.0,0,10.0,0.0,0.0,3.0,0.0,0.0
2,22,58,4,8,1,0,0,4.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0
10,261,223,21,41,4,0,2,15.0,0.0,7,64.0,0.0,0.0,10.0,1.0,6.0
7,90,41,3,6,2,0,0,2.0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0
32,707,299,8,33,1,2,0,8.0,0.0,14,125.0,0.0,1.0,24.0,1.0,5.0
4,196,553,43,136,14,4,1,51.0,1.0,30,49.0,4.0,2.0,4.0,4.0,22.0
13,947,2854,369,681,126,30,115,367.0,39.0,322,792.0,10.0,15.0,9.0,21.0,36.0
1,5,11,1,3,0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
1,1,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,40,48,4,9,1,0,0,3.0,2.0,3,11.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,216,539,43,104,28,0,11,67.0,1.0,49,123.0,2.0,16.0,5.0,7.0,20.0
7,29,97,12,11,2,0,0,1.0,3.0,15,13.0,0.0,1.0,0.0,0.0,0.0
5,224,394,54,95,13,3,8,35.0,3.0,27,69.0,0.0,8.0,5.0,4.0,9.0
11,989,3182,361,834,205,4,87,406.0,5.0,303,772.0,42.0,26.0,23.0,24.0,108.0
13,1318,5171,839,1381,192,57,33,567.0,260.0,467,129.0,0.0,45.0,12.0,0.0,0.0
12,1589,5805,711,1526,232,108,32,715.0,177.0,391,503.0,0.0,45.0,235.0,0.0,0.0
9,557,1717,184,507,96,15,12,235.0,64.0,121,149.0,0.0,4.0,47.0,0.0,0.0
9,656,2561,445,771,139,51,22,421.0,206.0,174,137.0,0.0,30.0,75.0,0.0,0.0
1,51,187,17,46,4,1,0,13.0,10.0,7,25.0,0.0,7.0,6.0,0.0,0.0
11,251,4,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,8,24,2,6,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
3,86,200,21,39,5,4,0,12.0,4.0,18,23.0,0.0,4.0,8.0,0.0,0.0
14,1510,5337,539,1270,263,28,97,640.0,64.0,351,465.0,0.0,44.0,84.0,0.0,133.0
7,138,332,63,79,5,2,1,17.0,49.0,19,71.0,2.0,9.0,6.0,0.0,2.0
9,413,1414,170,343,43,20,16,151.0,29.0,113,140.0,0.0,18.0,57.0,0.0,0.0
1,31,38,3,9,1,0,1,4.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0
1,6,8,2,2,0,0,0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0
7,164,325,11,38,6,1,0,13.0,0.0,7,70.0,0.0,1.0,31.0,0.0,0.0
2,17,57,10,11,2,1,0,6.0,0.0,6,2.0,0.0,1.0,0.0,0.0,0.0
6,349,1200,164,387,65,11,38,205.0,10.0,64,103.0,0.0,8.0,17.0,0.0,0.0
2,7,9,1,4,0,0,1,4.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0
3,140,496,51,112,21,5,0,49.0,4.0,27,57.0,0.0,1.0,16.0,0.0,0.0
2,13,17,2,3,1,0,0,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
1,3,11,0,1,0,0,0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0
9,204,368,26,63,2,2,0,13.0,3.0,2,104.0,0.0,1.0,27.0,0.0,0.0
1,4,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,28,68,7,16,3,0,2,6.0,1.0,4,29.0,0.0,1.0,0.0,0.0,0.0
1,18,58,3,8,0,0,0,3.0,1.0,6,7.0,0.0,0.0,1.0,0.0,0.0
5,50,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,29,108,5,15,1,0,0,1.0,0.0,0,10.0,0.0,0.0,0.0,0.0,2.0
2,203,762,90,163,21,13,1,24.0,0.0,54,0.0,0.0,3.0,0.0,0.0,0.0
5,46,73,3,7,0,0,0,1.0,0.0,3,27.0,0.0,1.0,5.0,0.0,0.0
2,32,61,4,10,1,0,2,3.0,0.0,2,18.0,0.0,0.0,0.0,0.0,0.0
2,43,88,8,18,0,0,0,4.0,1.0,6,12.0,2.0,2.0,5.0,0.0,9.0
7,216,8,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
8,173,4,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,1.0
9,465,1326,190,347,67,8,12,92.0,63.0,100,205.0,1.0,24.0,12.0,6.0,14.0
2,55,58,4,11,4,0,0,6.0,0.0,5,16.0,0.0,0.0,0.0,0.0,0.0
4,5,18,2,2,0,0,0,1.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0
5,44,14,1,4,0,0,0,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0
3,48,39,0,10,0,0,0,2.0,0.0,0,10.0,0.0,0.0,2.0,0.0,1.0
8,433,1500,166,404,73,8,33,167.0,40.0,104,287.0,10.0,33.0,11.0,11.0,40.0
1,8,12,1,2,0,0,0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
2,15,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,100,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,540,1364,166,325,68,10,24,159.0,16.0,160,265.0,15.0,15.0,12.0,10.0,33.0
4,297,943,95,244,53,5,24,113.0,8.0,43,223.0,14.0,21.0,6.0,4.0,22.0
13,927,2836,229,695,97,33,5,231.0,40.0,104,301.0,0.0,13.0,96.0,0.0,0.0
4,272,837,95,229,39,6,0,91.0,3.0,49,46.0,0.0,2.0,19.0,0.0,0.0
1,60,191,17,39,8,0,4,18.0,2.0,9,54.0,0.0,1.0,0.0,1.0,7.0
6,26,27,5,7,1,0,1,4.0,0.0,1,8.0,0.0,0.0,2.0,0.0,1.0
3,10,8,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
2,30,73,10,14,2,1,0,8.0,1.0,8,11.0,0.0,3.0,1.0,0.0,0.0
3,25,48,2,8,2,0,0,2.0,0.0,10,6.0,0.0,0.0,1.0,0.0,0.0
3,163,557,48,138,24,1,3,54.0,6.0,18,43.0,0.0,2.0,9.0,0.0,0.0
1,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
15,1482,3887,552,1046,161,35,28,369.0,78.0,454,583.0,23.0,16.0,60.0,23.0,68.0
6,102,288,19,46,8,5,0,24.0,2.0,13,79.0,0.0,2.0,4.0,0.0,0.0
1,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,38,30,1,5,0,0,0,0.0,0.0,1,5.0,0.0,0.0,4.0,0.0,0.0
1,2,4,1,1,0,0,0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0
11,164,203,16,22,10,1,1,7.0,0.0,12,109.0,0.0,2.0,34.0,1.0,3.0
18,716,369,28,49,8,1,0,20.0,1.0,30,89.0,0.0,1.0,36.0,0.0,3.0
2,60,230,19,43,2,0,0,17.0,2.0,1,8.0,0.0,0.0,0.0,0.0,2.0
2,9,8,2,2,0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
7,203,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20,694,6,1,1,1,0,0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0,0.0
1,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,47,85,8,16,0,0,0,1.0,0.0,4,10.0,0.0,0.0,1.0,0.0,0.0
10,769,2244,322,623,79,35,8,221.0,128.0,318,244.0,0.0,30.0,88.0,0.0,0.0
1,3,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,155,273,20,47,9,0,0,17.0,0.0,4,86.0,0.0,0.0,30.0,1.0,3.0
1,5,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
2,12,24,7,6,1,1,1,3.0,0.0,3,4.0,0.0,0.0,1.0,0.0,0.0
2,61,51,2,7,2,0,0,3.0,0.0,1,12.0,0.0,0.0,2.0,0.0,1.0
12,772,2964,440,848,189,50,49,497.0,41.0,210,190.0,0.0,36.0,0.0,0.0,0.0
5,35,34,2,3,0,0,0,2.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0
10,703,2118,305,553,106,10,70,284.0,16.0,447,431.0,10.0,13.0,0.0,16.0,67.0
3,42,93,12,16,2,0,0,3.0,3.0,17,20.0,1.0,2.0,1.0,1.0,3.0
6,246,651,60,158,20,3,0,65.0,2.0,33,32.0,0.0,1.0,9.0,0.0,11.0
14,474,5,0,0,0,0,0,1.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
5,64,50,1,3,1,0,0,0.0,0.0,0,35.0,0.0,0.0,4.0,0.0,0.0
2,19,8,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,4,0,1,0,0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0
4,106,168,11,43,5,0,1,12.0,0.0,14,21.0,2.0,0.0,1.0,1.0,4.0
8,21,4,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
7,415,1379,200,396,62,19,14,163.0,23.0,131,137.0,0.0,15.0,21.0,0.0,20.0
2,38,177,33,40,4,3,0,24.0,2.0,1,0.0,0.0,0.0,0.0,0.0,3.0
1,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,337,1525,283,433,62,21,2,204.0,10.0,13,12.0,0.0,0.0,0.0,0.0,12.0
1,4,8,0,1,0,0,0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
1,13,17,5,5,0,0,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0
5,96,134,14,20,2,0,1,5.0,0.0,14,51.0,0.0,0.0,7.0,0.0,1.0
1,41,134,12,27,5,1,0,16.0,6.0,6,21.0,0.0,1.0,5.0,0.0,0.0
1,2,6,0,1,1,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
1,11,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
16,451,472,22,57,15,0,4,27.0,0.0,21,219.0,0.0,0.0,55.0,0.0,9.0
12,208,390,41,79,15,2,4,29.0,1.0,15,107.0,0.0,1.0,6.0,0.0,2.0
1,2,9,3,4,0,1,0,2.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
9,804,2395,376,607,111,28,42,195.0,145.0,286,280.0,14.0,6.0,22.0,9.0,28.0
7,93,3,0,0,0,0,0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
16,1215,3436,455,855,140,16,131,498.0,31.0,504,473.0,45.0,10.0,7.0,28.0,87.0
3,47,60,6,14,1,2,1,9.0,0.0,4,13.0,0.0,0.0,0.0,0.0,1.0
17,190,45,4,7,0,0,1,7.0,0.0,3,14.0,0.0,0.0,6.0,0.0,1.0
2,124,381,32,92,13,4,0,39.0,1.0,36,43.0,0.0,1.0,5.0,0.0,15.0
3,36,32,1,2,0,0,0,0.0,0.0,2,20.0,0.0,0.0,0.0,0.0,0.0
11,275,205,20,36,5,1,2,16.0,0.0,10,90.0,0.0,1.0,20.0,2.0,1.0
1,1,2,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,73,70,3,9,1,0,0,2.0,0.0,0,24.0,0.0,0.0,10.0,0.0,1.0
1,2,5,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,70,32,2,6,0,0,0,2.0,0.0,5,6.0,0.0,0.0,0.0,1.0,0.0
5,154,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
17,1400,4026,530,1003,176,16,200,643.0,24.0,606,668.0,76.0,27.0,29.0,37.0,89.0
2,20,89,9,13,0,0,0,9.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
4,15,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,173,13,1,3,1,0,0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0
4,55,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,386,12,0,2,0,0,0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
1,8,34,6,13,0,0,0,6.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
10,265,447,46,98,19,4,6,43.0,0.0,33,101.0,0.0,0.0,11.0,3.0,7.0
1,2,2,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
8,157,13,1,2,1,0,0,0.0,0.0,0,7.0,0.0,1.0,1.0,0.0,0.0
4,136,285,35,66,9,0,13,39.0,0.0,41,61.0,7.0,6.0,0.0,2.0,11.0
12,277,217,13,25,6,0,2,10.0,0.0,9,100.0,0.0,0.0,16.0,0.0,2.0
4,142,317,30,56,11,0,5,27.0,1.0,20,97.0,0.0,2.0,0.0,3.0,4.0
19,1835,6579,1136,1963,336,83,186,1023.0,205.0,814,584.0,23.0,192.0,68.0,57.0,185.0
2,6,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,200,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
18,712,103,10,15,3,0,1,6.0,0.0,8,40.0,0.0,1.0,9.0,1.0,2.0
2,17,3,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
3,27,7,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
16,566,1456,162,337,78,2,58,206.0,3.0,165,415.0,5.0,21.0,5.0,8.0,32.0
13,298,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,116,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,45,6,1,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
4,111,257,29,58,11,3,11,37.0,0.0,32,68.0,1.0,4.0,2.0,1.0,2.0
16,824,1914,176,423,50,14,6,132.0,13.0,165,250.0,11.0,2.0,29.0,11.0,34.0
8,78,39,0,3,0,0,0,1.0,0.0,3,14.0,0.0,0.0,8.0,0.0,1.0
2,87,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,99,306,28,60,8,1,0,22.0,3.0,36,52.0,0.0,0.0,19.0,0.0,0.0
1,5,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,57,211,20,38,5,2,0,19.0,0.0,2,20.0,0.0,0.0,0.0,0.0,0.0
5,273,609,86,143,29,6,21,91.0,14.0,56,168.0,4.0,2.0,3.0,5.0,8.0
4,202,617,75,150,15,8,3,43.0,9.0,84,78.0,6.0,3.0,2.0,1.0,9.0
6,66,19,0,2,0,0,0,0.0,0.0,0,11.0,0.0,0.0,1.0,0.0,0.0
2,12,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
22,650,1287,138,324,41,10,7,133.0,9.0,72,92.0,0.0,4.0,30.0,0.0,0.0
3,5,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,1127,3984,555,1244,169,61,41,403.0,45.0,346,119.0,3.0,5.0,21.0,1.0,65.0
1,4,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,202,572,55,120,16,7,0,52.0,8.0,22,92.0,0.0,5.0,11.0,0.0,0.0
7,329,1175,152,288,38,8,2,63.0,14.0,119,81.0,0.0,5.0,39.0,0.0,0.0
5,51,38,1,4,1,0,0,1.0,0.0,0,15.0,0.0,0.0,5.0,0.0,0.0
17,1223,4134,630,1173,224,25,234,760.0,30.0,491,719.0,87.0,27.0,2.0,42.0,89.0
