playerID,Seasons,Wins,Losses,Games,Pitch_Starts,Complete_Games,Shutouts,Saves,Outs_Pitched,Hits,Earned_Runs,Home_Runs,Walks,Strikeouts,Batters_Faced,Games_Finished,Runs_Allowed
baekch01,6,16,18,59,44,1,0,0,839,294,150,35,81,184,1202.0,5,161
baezbe01,1,0,0,8,0,0,0,0,28,22,14,3,6,14,55.0,3,14
baezda01,12,40,57,533,26,1,0,114,2091,652,329,71,288,505,3013.0,279,366
baezmi01,2,1,1,27,2,0,0,0,103,32,14,3,16,35,154.0,9,14
baezpe01,8,21,15,359,0,0,0,3,1081,272,121,40,121,374,1473.0,54,138
baezsa01,2,0,0,10,0,0,0,0,46,14,9,2,9,10,71.0,0,13
bagbyji01,9,127,88,316,208,133,16,29,5465,1884,629,47,458,450,7533.0,92,769
bagbyji02,10,97,96,303,198,84,13,9,4999,1815,733,98,608,431,7266.0,65,849
bahnsst01,22,146,149,574,327,73,16,20,7587,2440,1013,223,924,1359,10701.0,90,1127
bahred01,2,11,11,46,25,8,0,0,657,210,82,13,95,69,937.0,11,102
baichgr01,1,0,0,4,0,0,0,0,21,9,4,0,3,3,29.0,3,5
bailean01,10,16,14,265,0,0,0,95,823,212,95,29,91,276,1116.0,182,101
bailebi01,13,38,76,203,117,70,8,0,3253,1035,430,20,527,570,3622.0,56,593
bailebr01,1,0,0,5,0,0,0,0,22,6,2,1,3,4,30.0,1,2
baileco01,8,9,10,172,0,0,0,1,621,208,91,13,116,150,908.0,51,99
baileha01,2,6,4,16,12,8,0,0,320,107,49,7,46,35,465.0,3,58
baileho01,3,6,9,50,8,0,0,1,356,120,69,15,40,41,504.0,22,76
baileho02,16,81,86,245,245,7,4,0,4205,1455,710,175,463,1157,6039.0,0,756
baileji01,1,0,1,3,1,0,0,0,35,17,8,1,6,7,58.0,0,8
baileki01,1,1,0,1,1,1,0,0,24,13,5,0,0,0,37.0,0,8
bailero01,3,18,19,92,46,5,2,1,1068,392,194,43,161,162,1580.0,13,216
bailesc01,9,39,44,343,59,5,2,13,2039,758,374,89,256,351,3011.0,103,423
bailest01,2,2,6,34,2,0,0,2,209,66,30,6,44,47,312.0,17,34
bailesw01,5,4,7,52,6,0,0,0,412,171,70,4,40,35,598.0,28,85
bailobo01,1,0,0,3,0,0,0,0,7,4,2,0,1,0,12.0,2,2
bainlo01,1,0,0,3,0,0,0,0,24,10,7,1,4,1,38.0,1,7
bairdbo01,2,0,4,8,6,0,0,0,67,25,18,1,15,10,109.0,1,23
bairdo01,21,55,43,584,5,0,0,81,2728,839,367,86,405,689,3902.0,299,398
bajenje01,3,0,2,14,0,0,0,0,41,23,17,5,6,11,69.0,7,17
bakelje01,13,76,125,215,204,191,7,0,5348,1909,725,43,564,669,7887.0,11,1321
bakenda01,1,0,0,2,0,0,0,0,9,9,2,1,1,0,20.0,2,6
bakeral01,1,0,0,3,0,0,0,0,23,13,8,2,2,2,38.0,1,8
bakerbo01,3,0,2,2,2,1,0,0,42,29,12,0,12,1,82.0,0,24
bakerbr01,1,0,0,1,0,0,0,0,3,1,0,0,0,1,4.0,0,0
bakerer01,1,0,0,1,0,0,0,0,12,7,2,1,0,1,18.0,1,4
bakerje01,1,2,7,22,8,3,0,1,282,101,41,3,30,51,385.0,9,52
bakerjo01,1,1,0,1,0,0,0,0,3,0,0,0,1,0,3.0,1,0
bakerki01,5,9,38,58,44,34,2,0,1113,483,259,20,186,115,1789.0,13,388
bakerne01,1,0,0,5,2,0,0,0,52,27,11,2,7,3,84.0,0,17
bakerno01,3,14,15,30,29,28,1,0,759,250,96,3,86,94,1118.0,1,167
bakersc01,1,0,0,1,0,0,0,0,11,5,4,0,5,3,22.0,0,4
bakersc02,10,66,53,193,172,4,2,0,3194,1089,504,145,245,839,4438.0,15,518
bakerst01,6,7,16,84,26,0,0,6,711,262,135,26,127,131,1078.0,26,150
bakerto01,6,3,9,68,9,3,0,2,519,195,91,6,92,58,791.0,36,109
bakerto02,1,0,1,10,1,0,0,0,54,20,6,2,7,14,81.0,1,12
balasmi01,1,0,0,1,0,0,0,0,4,3,1,0,0,0,8.0,1,3
baldoal01,1,0,1,14,0,0,0,0,32,10,10,3,7,12,49.0,1,10
baldsja01,9,48,41,457,0,0,0,60,2112,687,289,45,298,555,3066.0,267,335
baldwda01,6,6,11,176,0,0,0,22,674,190,77,17,89,164,937.0,80,85
baldwha01,2,3,1,11,2,1,0,0,104,45,17,5,12,5,157.0,5,20
baldwja01,18,79,74,266,202,7,2,2,3968,1443,737,203,486,844,5804.0,24,794
baldwki01,1,0,0,2,1,0,0,0,12,5,4,0,6,1,23.0,1,6
baldwla01,8,73,41,118,116,112,9,1,3051,921,322,30,233,582,4220.0,3,547
baldwma01,9,154,165,346,328,295,14,5,8407,2695,1050,81,1307,1349,12470.0,19,1816
baldwof01,1,1,3,4,4,0,0,0,44,16,10,0,11,5,67.0,0,10
baldwri01,3,4,7,105,0,0,0,7,548,173,73,10,75,86,781.0,46,77
balejo01,7,3,7,109,12,0,0,1,521,183,90,16,75,148,765.0,21,98
balesco01,6,8,17,88,22,0,0,0,602,210,122,39,91,157,901.0,24,131
balfogr01,14,30,23,534,1,0,0,84,1619,406,209,47,252,571,2241.0,203,215
ballaje01,7,41,53,197,118,10,2,2,2320,914,405,92,229,244,3357.0,22,458
balleja01,6,4,9,94,5,0,0,6,469,169,91,26,79,117,710.0,36,98
ballima01,1,1,2,18,0,0,0,0,104,30,18,3,13,25,149.0,8,21
ballowi01,4,19,20,99,27,10,0,2,989,398,187,22,168,109,1500.0,44,224
balsato01,1,0,1,18,0,0,0,0,88,34,21,1,20,27,140.0,5,22
bambege01,3,0,0,10,1,0,0,1,43,25,15,4,10,3,73.0,2,15
bandaan01,7,6,5,48,5,0,0,1,255,93,50,9,31,73,378.0,11,53
bandosa01,1,0,0,1,0,0,0,0,9,3,2,0,0,0,13.0,0,2
baneed01,3,7,13,44,25,1,0,2,504,182,87,13,84,80,753.0,7,103
baneydi01,3,4,1,42,3,0,0,3,271,98,43,7,30,38,391.0,15,45
bankhda01,3,9,5,52,13,2,1,4,460,161,111,22,110,111,706.0,21,116
bankhsc01,10,57,48,267,110,7,3,1,2703,876,418,111,289,614,3814.0,30,451
banksbi01,2,1,3,5,4,3,0,0,90,49,27,2,17,10,154.0,0,33
banksjo01,4,4,8,27,19,1,0,0,358,143,75,20,42,55,531.0,2,77
bankswi01,16,33,39,181,84,1,1,2,1831,632,322,65,302,428,2717.0,40,370
bannibr01,5,37,50,117,114,2,0,0,2002,724,377,86,224,384,2914.0,2,407
bannifl01,15,134,143,431,363,62,16,0,7164,2320,1078,291,846,1723,10187.0,13,1189
bannoji01,3,0,1,3,1,0,0,0,27,18,12,2,8,2,55.0,2,23
bantaja01,4,14,12,69,19,3,1,5,614,176,86,15,113,116,895.0,24,97
banuema01,2,4,8,23,14,0,0,0,231,90,54,16,45,63,356.0,4,56
baptitr01,1,0,1,13,0,0,0,0,81,34,17,5,11,11,123.0,4,18
baragca01,2,7,2,49,1,0,0,2,136,36,14,4,17,35,186.0,7,17
barbajo01,3,1,3,44,0,0,0,0,145,49,33,9,28,40,223.0,16,33
barbebr02,4,5,8,26,16,0,0,1,279,111,70,15,45,59,425.0,3,70
barbefr01,2,1,1,4,2,1,0,0,52,26,12,0,7,1,80.0,2,16
barbest01,21,121,106,466,272,59,21,13,5997,1818,747,125,950,1309,8591.0,90,870
barbest02,2,1,0,22,2,0,0,2,117,34,22,3,31,18,181.0,10,23
barcelo01,3,5,3,43,1,0,0,0,198,67,33,7,18,42,281.0,8,36
barclcu01,3,10,9,44,29,5,2,0,598,214,77,24,55,73,855.0,4,95
bardda01,7,21,29,301,10,0,0,31,1043,284,153,35,167,359,1488.0,91,165
bardlu01,3,3,3,46,3,0,0,0,198,58,37,14,18,60,275.0,11,38
barera01,5,16,26,88,49,9,3,1,1020,398,181,28,120,145,1492.0,18,206
barfijo01,3,8,8,65,11,0,0,2,418,153,73,13,39,53,591.0,15,86
barfocl01,3,8,10,86,5,2,1,5,751,293,114,13,66,49,1092.0,55,151
bargagr01,3,2,3,33,4,0,0,0,166,67,39,10,25,23,256.0,11,41
bargecy01,7,46,63,151,111,78,5,9,2927,1010,386,18,334,297,3981.0,35,479
barkbr01,1,0,0,3,0,0,0,0,7,2,0,0,1,0,8.0,2,0
barkele01,13,74,76,248,194,35,7,5,3971,1289,639,96,513,975,5674.0,26,695
barkeri01,1,0,0,5,0,0,0,0,15,6,4,0,4,3,25.0,1,4
barklbr01,1,0,0,6,0,0,0,0,33,16,12,2,9,2,59.0,1,13
barklje01,2,0,3,24,0,0,0,1,135,43,27,5,16,34,193.0,6,29
barlojo01,1,0,2,31,0,0,0,11,87,12,5,2,12,27,111.0,18,9
barlomi01,7,10,6,133,2,0,0,6,740,279,127,16,104,96,1095.0,60,147
barlosc01,4,11,8,170,0,0,0,19,569,168,73,16,77,237,806.0,45,74
barnach01,2,0,7,24,6,1,0,0,212,103,43,2,20,8,329.0,16,55
barnebo01,1,0,0,2,0,0,0,0,14,14,10,1,0,1,29.0,2,11
barnebr01,7,14,22,116,56,2,0,3,1219,364,178,39,204,275,1754.0,13,193
barnech01,1,0,3,9,8,0,0,0,114,46,25,4,16,20,175.0,1,27
barneda01,1,0,1,1,0,0,0,0,3,1,1,1,0,1,4.0,1,1
barneda02,3,6,9,119,0,0,0,0,362,109,58,17,51,114,514.0,23,60
barnefr01,2,0,2,6,3,0,0,0,52,23,15,0,16,2,91.0,1,19
barnefr02,3,1,3,15,3,0,0,1,110,40,24,4,34,30,184.0,1,26
barneja01,10,5,15,229,1,0,0,7,680,218,116,28,99,242,993.0,52,131
barneje01,15,152,150,422,314,180,26,13,7709,2686,918,88,515,653,10676.0,76,1150
barneju01,1,0,0,2,0,0,0,0,1,0,0,0,1,0,2.0,2,0
barnema01,8,32,26,385,2,0,0,39,1176,343,176,48,179,522,1686.0,118,187
barnere02,6,35,31,155,81,20,6,1,1793,474,286,48,410,336,2593.0,30,328
barneri01,2,1,3,10,4,0,0,1,86,39,18,1,14,8,138.0,5,25
barnero01,1,0,0,1,0,0,0,0,4,7,3,0,0,0,13.0,0,8
barnesc01,2,0,1,22,0,0,0,1,83,25,16,4,10,26,120.0,7,16
barneto01,4,11,4,127,0,0,0,2,436,139,57,14,43,132,607.0,21,64
barnevi01,11,61,59,205,135,58,7,11,3282,1192,445,46,293,275,4643.0,31,525
barnhed01,1,0,0,1,0,0,0,0,3,0,0,0,2,0,5.0,0,0
barnhle01,2,1,1,3,2,0,0,0,52,25,13,1,8,2,84.0,1,14
barnige01,3,3,3,20,4,1,0,0,173,49,42,2,43,28,266.0,5,44
barnoed01,2,0,0,6,0,0,0,0,22,7,2,0,8,8,35.0,2,2
barojsa01,7,18,21,179,18,0,0,35,1170,374,171,33,179,177,1667.0,87,186
baronda01,1,1,3,16,6,0,0,0,123,50,26,11,19,18,183.0,4,29
barraky01,8,18,14,280,0,0,0,11,796,200,107,28,163,337,1159.0,59,116
barrbo01,7,49,98,159,152,141,6,1,3985,1460,568,31,363,588,5914.0,7,938
barrbo02,1,0,0,2,0,0,0,0,7,5,1,0,2,0,15.0,1,3
barreaa01,4,6,3,95,0,0,0,0,222,68,33,3,33,86,322.0,20,38
barrebi02,1,1,0,4,0,0,0,0,15,2,4,0,9,2,25.0,2,4
barredi01,7,35,58,141,91,32,3,2,2187,753,347,29,320,271,3218.0,28,398
barrefr01,5,15,17,104,2,0,0,12,653,211,85,8,90,90,924.0,67,100
barreja01,4,2,4,105,0,0,0,4,291,88,48,16,47,92,420.0,24,53
barrema03,1,1,0,3,0,0,0,0,8,4,4,2,2,2,14.0,2,4
barrere01,13,69,69,253,149,67,11,7,3790,1292,496,78,312,333,5317.0,62,579
barreti01,1,0,0,4,0,0,0,1,28,10,6,2,2,5,39.0,2,6
barrifr01,7,38,38,129,102,27,2,3,2154,718,331,64,246,323,3087.0,16,369
barrija01,4,17,23,65,55,0,0,0,903,306,150,52,102,235,1284.0,3,153
barrima01,4,0,0,5,0,0,0,0,20,10,5,1,7,4,35.0,1,5
barriyh01,1,0,0,5,0,0,0,0,20,3,0,0,0,7,22.0,2,0
barrji01,12,101,112,454,252,64,20,12,6196,2170,816,161,469,741,8612.0,75,908
barrofr02,1,0,0,1,0,0,0,0,3,1,0,0,0,1,3.0,1,0
barrst01,3,3,7,24,13,4,0,0,251,88,48,11,57,32,386.0,5,64
barryed01,3,1,6,12,10,6,0,0,237,74,31,5,25,34,330.0,1,47
barryha01,1,0,0,3,0,0,0,0,39,18,11,0,4,3,55.0,2,11
barryke01,2,1,1,20,1,0,0,0,83,30,21,2,16,23,129.0,8,21
barryto01,1,0,1,1,1,0,0,0,2,6,3,0,1,1,10.0,0,5
barthbo01,1,1,1,7,1,0,0,0,29,13,5,2,5,4,47.0,5,9
barthji01,1,0,2,3,3,0,0,0,31,16,12,3,8,6,53.0,0,12
barthjo01,1,0,0,4,0,0,0,0,32,12,6,0,8,5,51.0,4,9
barthle01,2,0,0,9,0,0,0,0,84,36,21,2,15,7,130.0,6,21
bartlbi01,3,0,1,19,3,2,0,1,204,57,23,0,29,24,276.0,10,35
bartocl01,2,1,2,53,0,0,0,0,117,45,22,11,22,40,182.0,9,23
bartosh01,3,4,2,73,0,0,0,1,195,66,34,6,27,29,276.0,15,39
bartsch01,1,9,10,26,20,17,0,1,591,226,90,8,66,52,899.0,6,145
barziph01,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2.0,0,0
bashlty01,3,0,6,56,0,0,0,0,187,56,40,14,33,51,276.0,16,41
baskeji01,3,9,6,35,14,9,1,1,426,138,52,3,57,59,594.0,20,61
bassan01,10,12,25,287,19,1,0,15,1303,413,205,48,160,324,1835.0,79,228
bassbr01,5,9,7,101,4,0,0,1,549,213,105,23,85,104,830.0,27,118
bassdi01,1,0,1,1,1,0,0,0,24,7,6,0,6,1,37.0,0,6
bassich01,7,31,25,106,93,1,1,0,1667,495,214,56,179,504,2345.0,6,229
bassno01,3,13,17,65,34,6,2,0,761,271,150,26,137,111,1146.0,13,164
bastaan01,11,27,20,419,5,0,0,12,1179,304,175,44,192,470,1679.0,93,184
bastich01,1,0,0,1,0,0,0,0,18,6,2,0,0,2,25.0,1,5
batchjo01,3,1,0,11,1,1,0,0,62,26,13,2,4,6,91.0,5,14
batchri01,5,5,1,43,0,0,0,0,161,63,30,3,18,33,237.0,17,37
batesdi01,1,0,0,1,0,0,0,0,5,3,5,1,3,3,11.0,0,5
batesfr01,4,3,19,26,23,21,0,0,572,276,134,6,121,18,964.0,3,198
batesjo01,1,0,1,1,1,1,0,0,24,15,12,0,5,3,44.0,0,14
batismi01,24,102,115,658,248,11,5,41,5869,2021,974,194,899,1250,8643.0,164,1089
battijo01,2,0,0,3,0,0,0,0,23,12,3,0,2,1,38.0,2,6
battoch01,1,0,0,2,1,0,0,0,12,5,4,1,3,4,19.0,1,4
baueral01,2,1,6,7,7,6,0,0,161,53,32,2,41,26,255.0,0,48
bauerlo01,1,0,0,1,0,0,0,0,0,0,1,0,2,0,2.0,0,2
bauerri01,7,11,14,187,10,0,0,3,951,322,159,35,121,185,1362.0,55,179
bauerru01,8,31,30,129,71,27,4,6,1797,562,235,17,271,300,2581.0,30,282
bauertr01,12,83,69,222,212,6,3,1,3893,1122,547,160,491,1416,5463.0,6,592
baumabu01,5,3,3,38,0,0,0,0,92,27,19,5,18,35,139.0,5,22
baumafr01,11,45,38,244,78,19,4,13,2392,856,364,70,300,384,3470.0,59,406
baumami01,1,1,1,4,0,0,0,0,30,13,11,2,6,5,50.0,0,12
baumgge01,5,36,47,124,79,51,7,4,2057,682,245,10,263,283,2824.0,38,315
baumgha01,1,0,1,9,0,0,0,0,54,18,8,1,6,7,72.0,6,10
baumgro01,5,22,36,90,84,10,6,0,1486,492,220,43,211,222,2133.0,3,246
baumgst01,8,26,21,143,40,18,3,7,1517,553,208,19,185,129,2216.0,60,271
bausege01,1,1,4,7,6,6,0,0,166,64,24,1,33,18,270.0,1,46
bautaed01,7,6,6,97,0,0,0,11,447,148,72,14,70,89,649.0,45,77
bautide01,13,11,15,131,21,0,0,0,670,246,146,21,131,180,1033.0,25,154
bautige01,2,0,2,13,2,0,0,0,40,21,17,4,14,10,74.0,8,17
bautijo01,11,32,42,312,49,4,0,3,2057,732,352,106,171,328,2925.0,97,376
baylijo01,3,5,4,61,0,0,0,0,192,71,48,11,33,54,296.0,23,49
baynebi01,9,31,32,199,55,21,2,8,1986,711,356,37,297,259,2959.0,76,407
bazared01,1,0,0,2,0,0,0,0,9,1,0,0,2,3,12.0,1,0
bazaryo01,4,3,4,25,8,0,0,0,181,68,46,4,34,37,282.0,12,51
bazsh01,1,2,0,3,3,0,0,0,40,6,3,3,3,18,49.0,0,3
beachbr01,5,14,12,48,48,1,1,0,827,227,103,28,92,280,1136.0,0,119
beallwa01,5,5,5,36,12,1,0,1,372,110,61,4,111,85,583.0,12,79
beamal01,1,1,1,2,2,2,0,0,54,11,13,0,15,1,79.0,0,16
beamer01,1,0,2,9,1,1,0,3,74,33,31,1,25,3,130.0,8,33
beamoch01,3,3,3,27,5,1,1,0,214,64,31,4,36,45,307.0,11,35
beamtj01,2,4,2,52,0,0,0,1,191,69,38,11,26,36,284.0,13,38
beanbe01,7,11,7,86,8,1,0,2,705,288,139,21,96,89,1050.0,46,160
beanco01,3,0,1,6,0,0,0,0,21,8,7,0,9,5,38.0,2,7
beardda01,7,19,20,172,3,0,0,30,827,274,144,37,124,185,1218.0,114,163
beardge01,11,45,38,193,84,29,7,1,2365,791,347,48,435,259,3471.0,43,398
beardmi01,4,4,2,74,2,0,0,1,354,128,49,9,45,43,526.0,24,63
beardra01,1,0,4,13,10,0,0,0,174,62,24,2,28,17,260.0,0,32
bearega01,2,5,6,23,11,2,0,0,299,106,57,10,53,64,446.0,7,62
bearnla01,5,13,21,173,7,0,0,8,968,350,148,31,135,124,1431.0,84,179
bearske01,1,0,2,3,3,0,0,0,23,16,11,2,5,2,45.0,0,11
beaslch01,1,0,1,22,0,0,0,0,80,26,10,2,10,14,113.0,8,14
beaslje01,2,0,1,9,0,0,0,0,29,9,8,3,9,14,50.0,7,9
beatied01,5,48,56,109,108,104,5,0,2838,997,387,32,372,335,4216.0,1,594
beatope01,7,4,2,85,0,0,0,0,282,85,45,7,37,60,401.0,15,55
beattbl01,2,0,0,7,1,0,0,0,47,14,4,1,6,10,67.0,1,4
beattji01,9,52,87,203,182,31,7,1,3446,1174,532,88,461,660,4956.0,10,581
beavabl01,4,16,20,54,44,0,0,0,879,326,150,46,47,137,1233.0,4,151
beazljo01,6,31,12,76,46,21,3,3,1122,349,125,13,157,147,1601.0,21,151
becanbu01,2,3,8,11,11,11,0,0,273,110,60,5,26,15,418.0,0,86
bechlst01,1,0,0,3,0,0,0,0,14,6,7,3,4,3,25.0,0,7
bechtge01,6,7,20,30,27,25,0,0,729,337,86,0,22,10,1197.0,2,265
beckbo01,14,38,69,265,100,44,3,6,3102,1121,494,63,342,352,4545.0,94,561
beckch01,2,0,0,17,0,0,0,0,54,22,11,2,5,12,80.0,5,12
beckch02,6,4,4,103,1,0,0,1,390,148,85,27,75,86,596.0,25,88
beckebo01,2,0,2,6,2,2,0,0,87,38,21,0,12,10,134.0,4,24
beckech01,2,3,5,15,5,5,1,0,241,88,35,2,29,36,365.0,7,50
beckejo02,16,138,106,335,332,12,6,0,6153,1897,884,238,629,1901,8579.0,1,957
beckero01,2,0,0,7,0,0,0,0,21,7,9,3,10,8,38.0,4,9
beckfr01,3,0,5,5,5,4,0,0,102,50,25,0,10,18,168.0,0,42
beckge01,1,0,0,1,0,0,0,0,3,1,0,0,0,0,5.0,1,0
becklja01,1,0,1,1,1,0,0,0,12,9,3,0,1,2,21.0,0,8
beckmbi01,6,21,25,90,44,17,4,2,1320,499,234,38,119,108,1910.0,32,265
beckmji01,2,0,2,10,1,0,0,0,83,37,18,3,15,4,139.0,8,22
beckri01,1,2,1,3,3,1,1,0,63,22,5,1,7,10,88.0,0,6
beckro01,15,38,45,704,0,0,0,286,2304,703,282,97,191,644,3170.0,519,308
beckwjo01,7,18,19,229,5,0,0,7,1266,432,166,39,150,319,1823.0,93,189
becquju01,3,0,0,2,0,0,0,0,7,5,4,1,1,0,13.0,2,4
bedarer01,13,71,82,241,230,1,1,1,3911,1242,578,131,533,1246,5618.0,4,643
bedgoph01,2,1,2,10,3,1,0,0,83,23,15,0,18,12,132.0,4,17
bediehu01,4,59,53,179,102,57,4,19,2810,932,321,15,236,420,3793.0,61,425
bednaan01,2,0,0,5,0,0,0,0,16,14,9,1,1,3,32.0,4,9
bednada01,3,3,3,78,0,0,0,3,234,61,28,9,26,96,317.0,31,29
bedroca01,13,17,13,311,8,0,0,9,908,282,128,31,133,313,1304.0,59,149
bedrost01,16,76,79,732,46,0,0,184,3573,1026,447,114,518,921,5044.0,439,496
beebefr01,9,62,83,202,153,93,9,4,3883,1090,412,17,534,634,5373.0,36,587
beeched01,1,0,0,1,0,0,0,0,18,10,8,0,3,0,31.0,1,8
beechma01,3,8,22,53,53,0,0,0,885,322,176,52,131,266,1315.0,0,191
beechro01,2,0,2,4,2,2,0,1,59,28,9,0,9,5,92.0,1,13
beedety01,3,5,11,27,24,0,0,0,377,138,76,22,54,124,569.0,0,80
beeksja01,5,12,5,59,4,0,0,2,523,188,88,19,68,157,768.0,8,96
beeleda01,2,0,3,5,5,0,0,0,58,24,13,0,14,13,92.0,0,16
beenean01,2,0,2,6,3,0,0,0,62,31,24,1,10,11,102.0,1,26
beenefr01,9,12,7,112,6,0,0,8,864,274,116,21,111,156,1219.0,47,138
beerscl01,1,0,0,1,0,0,0,0,2,3,1,0,1,0,7.0,0,4
beggsjo01,11,48,35,238,41,23,4,29,2081,688,228,39,189,178,2895.0,127,284
begleed01,2,16,27,46,44,40,0,0,1143,427,186,14,147,148,1750.0,2,311
behanpe01,3,7,15,40,24,9,1,2,567,248,100,14,72,43,868.0,10,137
behenri01,5,3,10,26,17,0,0,0,278,105,63,15,42,36,416.0,1,65
behneme01,1,0,2,5,1,0,0,0,30,15,5,1,8,2,52.0,1,11
behrmha01,9,24,17,174,27,5,2,19,1289,427,210,31,228,189,1903.0,62,254
beimejo01,15,29,34,676,23,0,0,5,2040,719,307,66,272,379,2957.0,129,331
beirnke01,3,3,3,46,4,0,0,0,257,89,58,14,43,63,387.0,15,62
belchti01,16,146,140,394,373,42,18,5,7328,2423,1130,264,860,1519,10422.0,13,1253
belfimi01,1,0,0,1,0,0,0,0,4,3,2,2,1,0,7.0,1,2
belinbo01,8,28,51,146,102,14,4,2,1996,603,303,61,333,476,2919.0,14,352
belinst01,16,41,37,585,0,0,0,79,2056,590,316,85,285,622,2918.0,263,336
belisma01,17,52,58,693,44,1,0,14,2786,1024,446,97,238,711,3988.0,144,492
belisro01,6,24,20,341,0,0,0,12,1018,309,145,20,127,273,1446.0,73,161
belitto01,2,1,1,13,0,0,0,0,38,13,9,2,7,8,59.0,6,10
belivje01,6,2,1,86,0,0,0,2,196,71,39,13,32,66,301.0,18,40
bellaan01,2,3,1,20,0,0,0,0,80,22,11,4,12,22,114.0,6,12
bellbi01,2,0,1,5,1,0,0,0,50,16,8,3,14,4,81.0,3,11
bellch01,4,4,6,12,11,10,0,0,285,99,41,4,26,20,418.0,1,72
bellch02,2,0,4,31,4,0,0,0,209,95,55,13,33,64,329.0,6,56
bellde01,1,0,0,1,0,0,0,0,3,3,4,0,3,0,10.0,1,5
beller01,6,15,18,68,34,2,0,0,704,238,135,38,112,152,1028.0,11,150
bellga01,16,121,117,519,233,71,9,51,6045,1794,825,206,842,1378,8561.0,163,932
bellge01,5,43,79,160,124,92,17,4,3258,1010,344,15,305,376,4295.0,33,471
bellhe01,11,38,32,590,0,0,0,168,1886,584,244,48,214,637,2635.0,292,258
bellhi01,8,32,34,221,47,14,1,24,1990,743,272,34,143,191,2832.0,100,340
bellje01,4,17,11,69,28,8,0,1,849,262,103,17,114,89,1186.0,14,121
bellra01,1,0,0,3,0,0,0,0,18,8,6,1,8,5,32.0,2,7
bellro01,9,34,37,151,108,2,0,0,2058,757,435,125,288,421,3062.0,15,465
belltr01,4,4,8,54,11,0,0,0,349,161,72,7,44,76,538.0,23,79
belowdu01,3,2,4,43,3,0,0,0,234,83,37,8,21,45,331.0,11,44
beltrfr01,5,3,2,67,0,0,0,1,223,74,47,16,49,68,342.0,21,49
beltrom01,1,0,1,2,2,0,0,0,21,9,7,3,7,9,38.0,0,7
beltrri01,7,2,3,78,5,0,0,1,319,110,52,13,43,106,468.0,28,59
bemboan01,2,0,0,2,0,0,0,0,6,3,2,1,1,0,11.0,2,2
bendean01,1,3,2,60,1,0,0,3,184,45,19,5,20,71,247.0,13,22
bendech01,16,212,127,459,334,255,40,34,9051,2645,823,40,712,1711,11928.0,109,1110
benesal01,10,29,28,115,70,5,1,1,1482,493,252,59,220,401,2153.0,24,284
benesan01,16,155,139,403,387,21,9,1,7516,2377,1106,289,909,2000,10645.0,6,1206
bengera01,14,101,130,346,249,102,12,19,5626,2177,941,132,598,655,8278.0,65,1108
benitar01,22,40,47,762,0,0,0,289,2337,545,271,95,403,946,3253.0,527,296
benjami01,1,0,0,1,0,0,0,0,3,0,0,0,0,0,3.0,1,0
benjawe01,2,2,3,21,3,0,0,0,135,53,34,10,24,40,210.0,4,35
benneda01,1,0,0,1,0,0,0,0,3,2,1,0,0,1,5.0,1,1
bennede01,9,43,47,182,127,28,6,6,2589,850,354,98,281,572,3662.0,28,389
benneer01,2,2,0,25,0,0,0,1,83,33,24,7,16,13,131.0,11,24
bennefr01,2,0,1,5,1,0,0,0,40,16,4,0,6,1,56.0,1,4
benneje01,6,8,17,179,6,0,0,3,685,244,109,24,108,154,1025.0,46,119
bennejo02,2,2,1,7,3,0,0,0,57,28,18,10,10,13,94.0,2,18
bennesh01,3,5,7,83,1,0,0,1,377,142,82,14,57,71,574.0,15,88
bennhe01,1,0,0,1,0,0,0,0,3,0,0,0,0,1,3.0,1,0
benoijo01,20,58,49,764,55,0,0,53,3206,883,455,129,437,1058,4498.0,185,485
bensoal01,1,0,1,2,2,0,0,0,29,19,13,0,5,4,53.0,0,14
bensokr01,11,70,75,206,200,8,2,0,3731,1292,611,152,441,806,5380.0,2,681
bentlcy01,1,2,15,18,17,14,0,0,432,259,97,4,12,5,794.0,1,253
bentlja01,11,46,33,138,89,39,4,9,2142,761,318,37,263,259,3044.0,32,365
bentoal01,14,98,88,455,167,58,10,66,5065,1672,686,106,733,697,7342.0,171,831
bentola01,17,127,128,455,258,122,13,22,6891,2559,1029,109,691,670,9864.0,113,1190
bentoru01,17,150,144,437,305,145,24,21,7552,2472,863,52,712,950,10539.0,83,1115
bentosi01,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2.0,0,0
bentzch01,2,0,3,40,0,0,0,0,89,31,25,7,23,18,140.0,5,26
benzjo01,9,76,75,251,163,75,17,3,4079,1225,367,16,334,539,5364.0,51,509
bereja01,17,71,65,211,203,4,0,0,3333,1095,634,145,626,920,4987.0,2,694
berenbr01,9,44,55,142,131,13,5,0,2345,730,350,32,425,607,3409.0,4,392
berenju01,19,67,62,490,95,5,2,32,3616,1034,522,116,604,975,5169.0,157,576
bergebr02,4,19,25,102,59,4,1,0,1272,467,217,55,122,225,1837.0,9,243
bergehe01,4,32,29,90,68,42,5,1,1797,504,173,3,176,337,2309.0,17,215
bergetr01,5,5,0,39,1,0,0,1,116,28,17,6,26,35,167.0,12,17
bergju01,3,0,1,60,0,0,0,0,192,66,29,4,27,27,285.0,18,33
bergmch01,5,11,15,71,25,0,0,0,647,269,134,40,49,130,941.0,13,137
