playerID,nameFirst,nameLast,weight,height,bats_L,bats_R,throws_L,throws_R,Seasons,Wins,Losses,Games,Pitch_Starts,Complete_Games,Shutouts,Saves,Outs_Pitched,Hits,Earned_Runs,Home_Runs,Walks,Strikeouts,Batters_Faced,Games_Finished,Runs_Allowed,finalGame,Retired_Years,inducted,yearID,Total_Games,Games_Started,Primary_Position,Hall_Eligible
estrama01,Marco,Estrada,180.0,72.0,0,1,0,1,12,62,68,283,194,0,0,0,3754,1125,596,199,395,1094,5220.0,22,626,2019-04-16,3.0712328767123287,N,0.0,283,194.0,Pitcher,not_eligible
estraos01,Oscar,Estrada,160.0,68.0,1,0,1,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,5.0,1,0,1929-04-21,93.11780821917807,N,0.0,1,0.0,Pitcher,not_eligible
estrele01,Leo,Estrella,185.0,73.0,0,1,0,1,3,7,3,62,0,0,0,3,216,92,39,11,22,28,324.0,19,39,2004-04-07,18.10410958904109,N,0.0,62,0.0,Pitcher,not_eligible
etherse01,Seth,Etherton,195.0,73.0,0,1,0,1,4,9,7,23,23,0,0,0,347,133,81,27,48,63,529.0,0,83,2006-06-03,15.947945205479453,N,0.0,23,23.0,Pitcher,not_eligible
ettlema01,Mark,Ettles,178.0,72.0,0,1,0,1,1,1,0,14,0,0,0,0,54,23,13,4,4,9,81.0,5,16,1993-07-09,28.85753424657534,N,0.0,14,0.0,Pitcher,not_eligible
eubanjo01,John,Eubank,215.0,74.0,0,1,0,1,3,8,13,42,22,11,2,2,700,248,81,0,58,56,969.0,19,121,1907-08-02,114.85205479452055,N,0.0,50,26.0,Pitcher,not_eligible
eubanue01,Uel,Eubanks,175.0,75.0,0,1,0,1,1,0,0,2,0,0,0,0,5,5,5,0,4,1,16.0,0,9,1922-08-25,99.77808219178084,N,0.0,2,0.0,Pitcher,not_eligible
eufemfr01,Frank,Eufemia,185.0,71.0,0,1,0,1,1,4,2,39,0,0,0,2,185,56,26,7,21,30,250.0,21,27,1985-10-01,36.632876712328766,N,0.0,39,0.0,Pitcher,not_eligible
evansar01,Art,Evans,181.0,73.0,0,0,1,0,1,0,0,7,0,0,0,0,54,19,6,1,10,6,84.0,7,9,1932-07-13,89.88767123287671,N,0.0,7,0.0,Pitcher,not_eligible
evansba02,Bart,Evans,210.0,74.0,0,1,0,1,1,0,0,8,0,0,0,0,27,7,2,1,0,7,34.0,3,3,1998-08-27,23.72054794520548,N,0.0,8,0.0,Pitcher,not_eligible
evansbi01,Bill,Evans,175.0,72.0,0,1,0,1,3,2,13,28,11,6,0,0,379,122,54,3,48,41,542.0,10,67,1919-06-01,103.013698630137,N,0.0,28,12.0,Pitcher,not_eligible
evansbi02,Bill,Evans,180.0,74.0,0,1,0,1,2,0,1,13,0,0,0,0,65,21,12,0,16,4,97.0,5,14,1951-06-21,70.93698630136986,N,0.0,13,0.0,Pitcher,not_eligible
evansch01,Chick,Evans,187.96159353584943,72.3575939696445,0,1,0,1,2,1,4,17,4,1,0,2,158,53,29,1,41,23,228.0,11,36,1910-08-27,111.78082191780824,N,0.0,17,4.0,Pitcher,not_eligible
evansde01,Demarcus,Evans,265.0,77.0,0,1,0,1,2,0,2,29,0,0,0,0,91,27,16,5,16,37,134.0,3,17,2021-09-08,0.6712328767123288,N,0.0,29,0.0,Pitcher,not_eligible
evansre01,Red,Evans,168.0,71.0,0,1,0,1,2,1,11,41,6,0,0,2,335,144,77,8,48,47,534.0,25,89,1939-08-27,82.76164383561644,N,0.0,42,6.0,Pitcher,not_eligible
evansro01,Roy,Evans,180.0,72.0,0,1,0,1,11,29,43,84,68,57,2,0,1843,673,250,10,233,211,2665.0,15,368,1903-08-04,118.84931506849315,N,0.0,84,0.0,Pitcher,eligible
evelada01,Dana,Eveland,235.0,73.0,1,0,1,0,13,20,28,187,61,1,0,2,1339,522,271,34,221,308,2050.0,32,280,2016-09-27,5.6219178082191785,N,0.0,187,61.0,Pitcher,eligible
everile01,Leon,Everitt,195.0,73.0,1,0,0,1,1,0,1,5,0,0,0,0,47,18,14,4,12,11,75.0,0,14,1969-05-13,53.03013698630137,N,0.0,6,0.0,Pitcher,not_eligible
eversbr01,Bryan,Eversgerd,190.0,73.0,0,1,1,0,4,2,5,76,1,0,0,0,288,111,55,11,34,61,421.0,16,59,1998-09-26,23.638356164383563,N,0.0,76,0.0,Pitcher,not_eligible
ewingbo01,Bob,Ewing,170.0,73.0,0,1,0,1,11,124,118,291,264,205,19,4,6903,2097,637,31,614,998,9157.0,27,940,1912-05-13,110.06849315068492,N,0.0,311,228.0,Pitcher,eligible
ewingjo01,John,Ewing,168.0,73.0,0,1,0,1,4,53,63,129,121,113,9,2,3176,1113,433,17,390,525,4714.0,8,715,1891-10-01,130.6958904109589,N,0.0,133,0.0,Pitcher,not_eligible
eyresc01,Scott,Eyre,160.0,73.0,1,0,1,0,17,28,30,617,32,0,0,4,1948,654,305,83,332,537,2881.0,107,337,2009-10-04,12.608219178082193,N,0.0,617,32.0,Pitcher,eligible
eyrewi01,Willie,Eyre,235.0,72.0,0,1,0,1,4,7,8,111,2,0,0,1,491,183,90,18,65,86,726.0,40,94,2011-09-28,10.624657534246577,N,0.0,111,2.0,Pitcher,not_eligible
eyricge01,George,Eyrich,175.0,71.0,0,1,0,1,1,0,0,9,0,0,0,0,56,27,7,1,9,5,90.0,6,8,1943-08-29,78.75342465753425,N,0.0,9,0.0,Pitcher,not_eligible
faberre01,Red,Faber,180.0,74.0,0,0,0,1,20,254,213,669,483,273,29,28,12260,4106,1430,111,1213,1471,17360.0,134,1813,1933-09-20,88.6986301369863,N,1937.0,670,483.0,Pitcher,eligible
facero01,Roy,Face,155.0,68.0,0,1,0,1,18,104,95,848,27,6,0,193,4125,1347,531,141,362,877,5691.0,574,591,1969-08-15,52.772602739726025,N,1976.0,853,27.0,Pitcher,eligible
faethto01,Tony,Faeth,180.0,72.0,0,1,0,1,2,0,0,19,0,0,0,0,130,44,13,0,30,21,182.0,12,23,1920-07-27,101.85753424657534,N,0.0,19,0.0,Pitcher,not_eligible
faganbi01,Bill,Fagan,165.0,71.0,1,0,1,0,2,6,15,23,23,21,0,0,562,234,110,5,99,61,886.0,0,182,1888-07-20,133.8958904109589,N,0.0,24,0.0,Pitcher,not_eligible
faganev01,Everett,Fagan,195.0,72.0,0,1,0,1,2,2,7,38,2,0,0,3,247,88,50,6,38,21,374.0,19,55,1946-09-23,75.68219178082192,N,0.0,38,2.0,Pitcher,not_eligible
fahrepe01,Pete,Fahrer,190.0,72.0,1,0,0,1,1,0,0,5,0,0,0,0,24,8,1,0,4,2,33.0,5,3,1914-09-06,107.75068493150684,N,0.0,5,0.0,Pitcher,not_eligible
fahrje01,Jerry,Fahr,185.0,77.0,0,1,0,1,1,0,0,5,0,0,0,0,17,11,3,0,2,0,25.0,2,3,1951-07-15,70.87123287671233,N,0.0,5,0.0,Pitcher,not_eligible
fairbji01,Jim,Fairbank,185.0,70.0,0,1,0,1,2,1,2,7,2,2,0,0,123,52,25,1,25,16,195.0,5,28,1904-10-08,117.66849315068494,N,0.0,7,1.0,Pitcher,not_eligible
fairbpe01,Pete,Fairbanks,225.0,78.0,0,1,0,1,5,11,12,95,2,0,0,7,271,88,41,9,45,123,405.0,22,51,2021-10-01,0.6082191780821918,N,0.0,95,2.0,Pitcher,not_eligible
faircra01,Rags,Faircloth,160.0,71.0,0,1,0,1,1,0,0,2,0,0,0,0,6,5,2,0,0,0,10.0,2,2,1919-05-15,103.06027397260274,N,0.0,2,0.0,Pitcher,not_eligible
fajarhe01,Hector,Fajardo,185.0,76.0,0,1,0,1,6,5,9,30,17,0,0,0,373,149,96,19,42,78,558.0,3,100,1995-06-18,26.915068493150685,N,0.0,30,17.0,Pitcher,not_eligible
falcope01,Pete,Falcone,185.0,74.0,1,0,1,0,10,70,90,325,217,25,7,7,4306,1385,649,152,671,865,6220.0,35,717,1984-09-17,37.67123287671233,N,0.0,325,217.0,Pitcher,eligible
falkch01,Chet,Falk,170.0,74.0,1,0,1,0,3,5,4,40,8,3,0,0,344,158,77,4,54,16,534.0,23,97,1927-06-28,94.93424657534248,N,0.0,45,8.0,Pitcher,not_eligible
falkebr01,Brian,Falkenborg,235.0,79.0,0,1,0,1,8,3,5,64,0,0,0,0,227,91,47,10,36,62,350.0,17,50,2008-09-05,13.687671232876712,N,0.0,64,0.0,Pitcher,not_eligible
falkecy01,Cy,Falkenberg,180.0,77.0,0,1,0,1,16,130,123,330,266,180,27,8,6825,2090,678,23,690,1164,9178.0,48,960,1917-07-04,104.92328767123288,N,1937.0,332,260.0,Pitcher,eligible
falleed01,Ed,Fallenstein,180.0,75.0,0,1,0,1,2,2,1,33,4,1,1,0,230,99,47,3,39,20,358.0,16,60,1933-07-23,88.86027397260274,N,0.0,35,4.0,Pitcher,not_eligible
fallobo01,Bob,Fallon,200.0,75.0,1,0,1,0,2,0,0,13,3,0,0,0,92,37,17,5,20,27,141.0,4,18,1985-06-23,36.90684931506849,N,0.0,13,3.0,Pitcher,not_eligible
falteba01,Bailey,Falter,175.0,76.0,0,1,1,0,1,2,1,22,1,0,0,0,101,34,21,5,6,34,139.0,6,21,2021-10-03,0.6027397260273972,N,0.0,22,1.0,Pitcher,not_eligible
faltest01,Steve,Falteisek,200.0,74.0,0,1,0,1,2,0,0,15,0,0,0,0,60,26,13,3,6,7,86.0,5,14,1999-05-23,22.983561643835618,N,0.0,16,0.0,Pitcher,not_eligible
familje01,Jeurys,Familia,240.0,75.0,0,1,0,1,12,32,25,499,1,0,0,125,1496,423,182,35,231,527,2124.0,240,201,2021-10-01,0.6082191780821918,N,0.0,499,1.0,Pitcher,not_eligible
fannicl01,Cliff,Fannin,170.0,72.0,1,0,0,1,8,34,51,164,98,28,6,6,2199,763,395,72,393,352,3282.0,39,445,1952-09-27,69.66575342465754,N,0.0,195,98.0,Pitcher,not_eligible
fannija01,Jack,Fanning,163.0,69.0,0,1,0,1,2,1,4,7,5,2,0,0,106,57,36,4,24,7,185.0,2,55,1894-09-01,127.77534246575344,N,0.0,7,0.0,Pitcher,not_eligible
fanokha01,Harry,Fanok,180.0,72.0,0,0,0,1,2,2,1,16,0,0,0,1,100,29,20,3,24,35,154.0,5,22,1964-05-03,58.06027397260274,N,0.0,16,0.0,Pitcher,not_eligible
fanovfr01,Frank,Fanovich,180.0,71.0,1,0,1,0,2,0,5,55,4,0,0,0,315,106,64,7,65,64,485.0,22,72,1953-09-16,68.69589041095891,N,0.0,55,4.0,Pitcher,not_eligible
fanslst01,Stan,Fansler,180.0,71.0,0,1,0,1,1,0,3,5,5,0,0,0,72,20,10,2,15,13,99.0,0,12,1986-10-04,35.62465753424657,N,0.0,5,5.0,Pitcher,not_eligible
fanweha01,Harry,Fanwell,175.0,72.0,1,0,0,1,1,2,9,17,11,5,1,0,276,87,37,0,38,30,378.0,5,52,1910-10-01,111.68493150684932,N,0.0,17,11.0,Pitcher,not_eligible
fariaja01,Jake,Faria,230.0,76.0,0,1,0,1,6,9,9,72,29,0,0,0,609,198,106,30,89,185,887.0,12,110,2021-09-14,0.6547945205479452,N,0.0,73,29.0,Pitcher,not_eligible
farmebu01,Buck,Farmer,232.0,76.0,1,0,0,1,8,15,21,241,21,0,0,0,962,334,190,51,153,292,1438.0,45,200,2021-08-13,0.7424657534246575,N,0.0,241,21.0,Pitcher,not_eligible
farmeed01,Ed,Farmer,200.0,77.0,0,1,0,1,17,30,43,370,21,0,0,75,1872,611,298,52,345,395,2789.0,206,343,1983-10-02,38.632876712328766,N,0.0,370,21.0,Pitcher,eligible
farmeho01,Howard,Farmer,185.0,75.0,0,1,0,1,1,0,3,6,4,0,0,0,69,26,18,9,10,14,99.0,0,18,1990-10-01,31.63013698630137,N,0.0,6,4.0,Pitcher,not_eligible
farmemi01,Mike,Farmer,193.0,73.0,0,0,1,0,1,0,1,7,4,0,0,0,84,32,24,8,13,16,127.0,1,25,1996-06-08,25.93972602739726,N,0.0,7,4.0,Pitcher,not_eligible
farnsje01,Jeff,Farnsworth,190.0,74.0,0,1,0,1,1,2,3,44,0,0,0,0,210,100,45,6,29,28,331.0,15,47,2002-09-28,19.63013698630137,N,0.0,44,0.0,Pitcher,not_eligible
farnsky01,Kyle,Farnsworth,230.0,76.0,0,1,0,1,26,43,66,893,26,1,1,57,2966,944,468,132,412,963,4281.0,293,509,2014-06-25,7.882191780821918,N,0.0,893,26.0,Pitcher,eligible
farquda01,Danny,Farquhar,185.0,69.0,0,1,0,1,9,10,15,253,0,0,0,18,817,237,119,30,106,309,1150.0,92,131,2018-04-20,4.06027397260274,N,0.0,254,0.0,Pitcher,not_eligible
farrejo03,John,Farrell,210.0,76.0,0,1,0,1,8,36,46,116,109,13,2,0,2096,732,354,72,250,355,3040.0,2,383,1996-05-22,25.98630136986301,N,0.0,116,109.0,Pitcher,not_eligible
farrelu01,Luke,Farrell,200.0,78.0,1,0,0,1,7,5,5,63,5,0,0,0,263,81,48,17,47,93,390.0,18,52,2021-10-01,0.6082191780821918,N,0.0,63,5.0,Pitcher,not_eligible
farretu01,Turk,Farrell,215.0,76.0,0,1,0,1,18,106,111,590,134,41,5,83,5115,1628,653,152,468,1177,7099.0,301,737,1969-09-19,52.67671232876712,N,0.0,590,134.0,Pitcher,eligible
farrji01,Jim,Farr,195.0,73.0,0,1,0,1,1,0,0,5,0,0,0,0,54,20,5,0,7,6,80.0,1,8,1982-10-03,39.63013698630137,N,0.0,5,0.0,Pitcher,not_eligible
farrst01,Steve,Farr,198.0,70.0,0,1,0,1,13,48,45,509,28,1,1,132,2473,751,298,70,334,668,3487.0,313,326,1994-08-08,27.775342465753425,N,0.0,509,28.0,Pitcher,eligible
fasseje01,Jeff,Fassero,180.0,73.0,1,0,1,0,22,121,124,720,242,17,2,25,6101,2083,929,214,724,1643,8810.0,146,1042,2006-05-07,16.02191780821918,N,0.0,720,242.0,Pitcher,eligible
fast01,Frederick,Fass,187.96159353584943,72.3575939696445,0,0,0,0,1,0,1,4,2,1,0,1,47,25,18,1,8,0,82.0,1,22,1887-07-29,134.8739726027397,N,0.0,4,0.0,Pitcher,not_eligible
fastda01,Darcy,Fast,195.0,75.0,1,0,1,0,1,0,1,8,1,0,0,0,30,8,6,1,8,10,46.0,2,6,1968-08-28,53.73698630136986,N,0.0,8,1.0,Pitcher,not_eligible
faszhja01,Jack,Faszholz,205.0,75.0,0,1,0,1,1,0,0,4,1,0,0,0,35,16,9,3,1,7,51.0,1,9,1953-05-30,68.9945205479452,N,0.0,4,1.0,Pitcher,not_eligible
faulbi01,Bill,Faul,184.0,70.0,0,1,0,1,6,12,16,71,33,8,3,2,784,247,137,42,95,164,1117.0,13,150,1970-05-31,51.98082191780822,N,0.0,71,33.0,Pitcher,not_eligible
faulkan01,Andrew,Faulkner,205.0,75.0,0,1,1,0,2,0,0,20,0,0,0,0,49,16,8,5,7,11,72.0,2,10,2016-09-25,5.627397260273972,N,0.0,20,0.0,Pitcher,not_eligible
faulkji01,Jim,Faulkner,190.0,75.0,0,0,1,0,3,10,8,43,10,3,0,3,382,146,53,6,47,34,567.0,20,68,1930-04-23,92.11232876712327,N,0.0,43,10.0,Pitcher,not_eligible
faustch01,Charlie,Faust,187.96159353584943,74.0,0,1,0,1,1,0,0,2,0,0,0,0,6,2,1,0,0,0,8.0,2,1,1911-10-12,110.65479452054797,N,0.0,2,0.0,Pitcher,not_eligible
fauvecl01,Clay,Fauver,187.96159353584943,70.0,0,0,0,1,1,1,0,1,1,1,0,0,27,11,0,0,2,1,39.0,0,4,1899-09-07,122.75616438356164,N,0.0,1,0.0,Pitcher,not_eligible
fearve01,Vern,Fear,170.0,72.0,0,0,0,1,1,0,0,4,0,0,0,0,24,9,7,1,3,4,36.0,1,7,1952-09-03,69.73150684931507,N,0.0,4,0.0,Pitcher,not_eligible
feddeer01,Erick,Fedde,200.0,76.0,0,1,0,1,5,15,20,75,61,0,0,0,982,352,191,57,133,258,1439.0,5,201,2021-10-03,0.6027397260273972,N,0.0,75,61.0,Pitcher,not_eligible
feeja01,Jack,Fee,187.96159353584943,72.3575939696445,0,0,0,0,1,2,2,7,3,2,0,0,120,39,19,2,31,10,194.0,4,29,1889-10-04,132.6876712328767,N,0.0,7,0.0,Pitcher,not_eligible
feierry01,Ryan,Feierabend,225.0,75.0,1,0,1,0,5,2,12,33,20,1,0,0,357,170,97,22,47,72,557.0,3,97,2019-05-23,2.96986301369863,N,0.0,33,20.0,Pitcher,not_eligible
feldmha01,Harry,Feldman,175.0,72.0,0,1,0,1,6,35,35,143,78,22,6,3,1998,671,281,45,300,254,2936.0,28,335,1946-04-25,76.0958904109589,N,0.0,174,78.0,Pitcher,not_eligible
feldmsc01,Scott,Feldman,225.0,78.0,1,0,0,1,17,78,84,342,204,5,3,0,4159,1441,682,161,439,882,5936.0,45,753,2017-08-17,4.734246575342466,N,0.0,343,204.0,Pitcher,not_eligible
felicpe01,Pedro,Feliciano,195.0,70.0,1,0,1,0,9,22,21,484,0,0,0,4,1151,363,142,30,165,350,1667.0,80,157,2013-09-28,8.621917808219179,N,0.0,484,0.0,Pitcher,not_eligible
felixha01,Harry,Felix,160.0,67.0,0,1,0,1,2,1,3,10,5,3,0,0,141,64,28,1,11,10,209.0,5,37,1902-07-24,119.87945205479453,N,0.0,17,0.0,Pitcher,not_eligible
felizmi01,Michael,Feliz,250.0,76.0,0,1,0,1,16,17,9,227,1,0,0,1,740,240,146,42,107,324,1084.0,54,154,2021-09-22,0.6328767123287671,N,0.0,227,1.0,Pitcher,not_eligible
felizne01,Neftali,Feliz,235.0,75.0,0,1,0,1,16,21,20,362,7,1,0,107,1180,293,155,46,155,366,1601.0,204,163,2021-09-08,0.6712328767123288,N,0.0,362,7.0,Pitcher,not_eligible
fellebo01,Bob,Feller,185.0,72.0,0,1,0,1,18,266,162,570,484,279,44,21,11481,3271,1384,224,1764,2581,16180.0,52,1557,1956-09-30,65.65479452054795,Y,1962.0,570,484.0,Pitcher,eligible
feltnry01,Ryan,Feltner,190.0,76.0,0,1,0,1,1,0,1,2,2,0,0,0,19,9,8,3,5,6,33.0,0,8,2021-09-12,0.6602739726027397,N,0.0,2,2.0,Pitcher,not_eligible
feltote01,Terry,Felton,180.0,73.0,0,1,0,1,4,0,16,55,10,0,0,3,415,123,85,21,87,108,616.0,21,95,1982-09-28,39.64383561643836,N,0.0,55,10.0,Pitcher,not_eligible
fenneho01,Hod,Fenner,165.0,70.0,0,1,0,1,1,0,0,2,1,0,0,0,21,14,6,0,3,1,34.0,1,6,1921-09-24,100.69589041095892,N,0.0,2,1.0,Pitcher,not_eligible
ferenst01,Stan,Ferens,170.0,71.0,0,0,1,0,2,5,13,53,9,2,0,0,471,176,73,5,59,51,697.0,19,91,1946-09-26,75.67397260273972,N,0.0,53,9.0,Pitcher,not_eligible
fergual01,Alex,Ferguson,180.0,72.0,0,1,0,1,17,61,85,257,166,62,2,10,3725,1455,675,68,482,397,5578.0,53,772,1929-05-18,93.04383561643836,N,0.0,257,166.0,Pitcher,eligible
fergubo02,Bob,Ferguson,180.0,73.0,0,1,0,1,1,0,3,9,2,0,0,1,48,24,16,3,10,9,82.0,6,17,1944-06-03,77.98904109589041,N,0.0,9,2.0,Pitcher,not_eligible
ferguca01,Caleb,Ferguson,226.0,75.0,0,1,1,0,3,10,5,96,6,0,0,2,337,98,49,19,42,140,481.0,12,54,2020-09-15,1.652054794520548,N,0.0,97,6.0,Pitcher,not_eligible
ferguch01,Charlie,Ferguson,165.0,72.0,0,0,0,1,4,99,64,183,170,165,13,4,4544,1402,450,42,290,728,6310.0,12,793,1887-10-08,134.67945205479452,N,0.0,257,0.0,Pitcher,not_eligible
ferguch02,Charlie,Ferguson,187.96159353584943,71.0,0,0,0,1,1,0,0,1,0,0,0,0,6,1,0,0,2,0,9.0,1,0,1901-09-20,120.72054794520548,N,0.0,1,0.0,Pitcher,not_eligible
ferguge01,Cecil,Ferguson,165.0,70.0,0,1,0,1,6,29,46,142,74,47,8,8,2094,659,259,12,281,298,2842.0,58,332,1911-07-21,110.88219178082193,N,0.0,145,74.0,Pitcher,not_eligible
fermira01,Ramon,Fermin,180.0,75.0,0,1,0,1,1,0,0,1,0,0,0,0,4,4,2,0,1,0,9.0,1,2,1995-08-06,26.78082191780822,N,0.0,1,0.0,Pitcher,not_eligible
fernaal01,Alex,Fernandez,200.0,74.0,0,1,0,1,10,107,87,263,261,33,10,0,5281,1693,731,190,552,1252,7370.0,1,804,2000-05-18,21.994520547945207,N,2006.0,266,261.0,Pitcher,eligible
fernaja01,Jared,Fernandez,223.0,74.0,0,1,0,1,5,4,7,37,17,0,0,0,326,126,61,10,48,61,494.0,10,70,2006-05-11,16.01095890410959,N,0.0,37,17.0,Pitcher,not_eligible
fernajo02,Jose,Fernandez,240.0,75.0,0,1,0,1,4,38,17,76,76,0,0,0,1414,357,135,31,140,589,1888.0,0,150,2016-09-20,5.641095890410959,N,0.0,77,76.0,Pitcher,not_eligible
fernajo04,Jose,Fernandez,170.0,75.0,1,0,1,0,2,0,0,17,0,0,0,0,42,16,14,3,9,8,68.0,1,15,2019-05-07,3.0136986301369864,N,0.0,17,0.0,Pitcher,not_eligible
fernaju01,Junior,Fernandez,215.0,75.0,0,1,0,1,3,1,1,34,0,0,0,0,106,40,26,5,23,33,167.0,18,26,2021-09-01,0.6904109589041096,N,0.0,34,0.0,Pitcher,not_eligible
fernaju02,Julian,Fernandez,233.0,78.0,0,1,0,1,1,0,0,6,0,0,0,0,20,9,8,2,4,4,33.0,3,8,2021-10-02,0.6054794520547945,N,0.0,6,0.0,Pitcher,not_eligible
fernaos01,Osvaldo,Fernandez,190.0,74.0,0,1,0,1,4,19,26,76,67,3,0,0,1161,439,212,43,136,208,1709.0,3,229,2001-08-08,20.76986301369863,N,0.0,80,67.0,Pitcher,not_eligible
fernasi01,Sid,Fernandez,220.0,73.0,1,0,1,0,17,114,96,307,300,25,9,1,5600,1421,696,191,715,1743,7668.0,2,749,1997-04-05,25.115068493150684,N,2003.0,308,301.0,Pitcher,eligible
ferraan01,Anthony,Ferrari,160.0,69.0,1,0,1,0,1,0,0,4,0,0,0,0,12,4,3,1,5,1,21.0,1,3,2003-06-18,18.90958904109589,N,0.0,4,0.0,Pitcher,not_eligible
ferrabi01,Bill,Ferrazzi,200.0,74.0,0,1,0,1,1,1,2,3,2,0,0,0,21,7,4,0,5,0,33.0,1,5,1935-09-15,86.71232876712328,N,0.0,3,2.0,Pitcher,not_eligible
ferrado01,Don,Ferrarese,170.0,69.0,0,1,1,0,10,19,36,183,50,12,2,5,1520,449,225,39,295,350,2205.0,49,249,1962-09-22,59.67397260273973,N,0.0,184,51.0,Pitcher,eligible
ferreje01,Jeff,Ferrell,205.0,76.0,0,1,0,1,2,0,0,20,0,0,0,0,62,29,15,5,9,12,99.0,6,15,2017-09-18,4.646575342465753,N,0.0,20,0.0,Pitcher,not_eligible
ferreto01,Tony,Ferreira,160.0,73.0,1,0,1,0,1,0,0,2,0,0,0,0,17,6,5,0,2,5,24.0,1,5,1985-10-06,36.61917808219178,N,0.0,2,0.0,Pitcher,not_eligible
ferrewe01,Wes,Ferrell,195.0,74.0,0,1,0,1,19,193,128,374,323,227,17,13,7869,2845,1177,132,1040,985,11568.0,43,1382,1941-05-06,81.06849315068493,N,1948.0,548,336.0,Pitcher,eligible
ferribo01,Bob,Ferris,225.0,78.0,0,1,0,1,2,0,2,7,3,0,0,0,64,28,11,3,12,6,101.0,1,15,1980-09-30,41.63835616438356,N,0.0,7,3.0,Pitcher,not_eligible
ferrida01,Dave,Ferriss,208.0,74.0,1,0,0,1,6,65,30,144,103,67,12,8,2640,914,356,42,314,296,3753.0,24,392,1950-04-18,72.11232876712329,N,0.0,194,103.0,Pitcher,not_eligible
ferrito01,Tom,Ferrick,220.0,74.0,0,1,0,1,15,40,40,323,7,4,1,56,2022,654,260,44,227,245,2834.0,210,306,1952-09-28,69.66301369863014,N,0.0,324,7.0,Pitcher,eligible
ferrycy01,Cy,Ferry,170.0,73.0,0,1,0,1,2,0,1,4,2,1,0,0,45,15,12,1,11,6,72.0,1,12,1905-08-04,116.84657534246575,N,0.0,4,2.0,Pitcher,not_eligible
ferryja01,Jack,Ferry,175.0,71.0,0,1,0,1,4,10,6,47,14,7,2,4,482,146,54,4,60,56,660.0,27,69,1913-06-07,109.0,N,0.0,50,14.0,Pitcher,not_eligible
fersoal01,Alex,Ferson,165.0,69.0,0,1,0,1,3,18,25,48,45,36,1,0,1105,424,179,15,151,106,1681.0,2,278,1892-07-25,129.8794520547945,N,0.0,49,0.0,Pitcher,not_eligible
festama01,Matthew,Festa,195.0,73.0,0,1,0,1,2,0,2,28,1,0,0,0,92,33,16,5,14,25,141.0,10,17,2019-07-21,2.808219178082192,N,0.0,28,1.0,Pitcher,not_eligible
fettelo01,Lou,Fette,200.0,73.0,0,1,0,1,7,41,40,109,97,51,14,1,2073,658,242,24,248,194,2905.0,9,283,1945-06-22,76.93698630136986,N,0.0,110,97.0,Pitcher,not_eligible
fettemi01,Mike,Fetters,200.0,76.0,0,1,0,1,22,31,41,620,6,0,0,100,2150,699,307,62,351,518,3140.0,292,360,2004-09-16,17.660273972602738,N,0.0,620,6.0,Pitcher,eligible
feyerjo01,J. P.,Feyereisen,215.0,74.0,0,1,0,1,4,4,4,61,0,0,0,3,196,40,23,8,38,60,271.0,18,29,2021-10-02,0.6054794520547945,N,0.0,61,0.0,Pitcher,not_eligible
fickch01,C. J.,Fick,200.0,77.0,0,1,0,1,3,0,1,20,0,0,0,0,74,27,12,4,18,17,116.0,3,14,2012-10-02,9.610958904109587,N,0.0,20,0.0,Pitcher,not_eligible
fickjo01,John,Fick,150.0,70.0,1,0,1,0,1,0,0,4,0,0,0,0,16,3,2,0,3,2,24.0,1,2,1944-08-11,77.8,N,0.0,4,0.0,Pitcher,not_eligible
fidryma01,Mark,Fidrych,175.0,75.0,0,1,0,1,5,29,19,58,56,34,5,0,1237,397,142,23,99,170,1695.0,2,163,1980-10-01,41.635616438356166,N,0.0,59,57.0,Pitcher,not_eligible
fiebecl01,Clarence,Fieber,187.0,76.0,1,0,1,0,1,1,0,3,0,0,0,0,16,6,1,0,3,1,25.0,2,1,1932-05-26,90.01917808219179,N,0.0,3,0.0,Pitcher,not_eligible
fieldjo03,Josh,Fields,191.0,72.0,0,1,0,1,8,17,12,288,0,0,0,13,829,231,114,30,91,312,1135.0,86,121,2018-09-26,3.624657534246576,N,0.0,289,0.0,Pitcher,not_eligible
fieldna01,Nate,Field,185.0,74.0,0,1,0,1,6,4,5,89,0,0,0,3,263,92,50,13,47,72,396.0,35,54,2007-04-29,15.043835616438356,N,0.0,89,0.0,Pitcher,not_eligible
fienca01,Casey,Fien,210.0,74.0,0,1,0,1,12,17,18,303,0,0,0,1,867,286,142,47,61,251,1198.0,66,147,2017-06-20,4.8931506849315065,N,0.0,303,0.0,Pitcher,not_eligible
fienelo01,Lou,Fiene,175.0,72.0,0,1,0,1,4,3,8,26,10,7,0,1,414,149,59,1,35,54,570.0,15,78,1909-08-15,112.81369863013698,N,0.0,29,10.0,Pitcher,not_eligible
fiersmi01,Mike,Fiers,211.0,74.0,0,1,0,1,15,75,64,218,199,2,2,0,3453,1119,521,184,340,995,4852.0,8,554,2021-05-06,1.0136986301369864,N,0.0,219,199.0,Pitcher,not_eligible
fifeda01,Danny,Fife,175.0,75.0,0,1,0,1,2,3,2,14,7,1,0,0,169,64,34,2,33,21,264.0,2,37,1974-04-24,48.07945205479452,N,0.0,14,7.0,Pitcher,not_eligible
